ChemBL ID,SMILES,Compound Key,Ki,database,Assay ChEMBL ID,Document ChEMBL ID
CHEMBL480047,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCc1ccc(N(C)C)cc1,,195.2,SRSLDB,,
CHEMBL517541,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCc1ccc(CCF)cc1,,275.8,SRSLDB,,
CHEMBL2432056,COc1ccc(CN(C)C2C3C4CC5C6C4CC3C6C52)cc1OC,,27.0,SRSLDB,,
CHEMBL1197700,COc1cccc2c1CCCC2CCC[N+]1(C)CCN(C2CCCCC2)CC1,,6.78,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCn1cc(CCCF)c3ccccc31)CC2,,28.5,SRSLDB,,
,O=c1sc2cc(F)ccc2n1CCCCN1CCN(C2CCCCC2)CC1,,0.22,SRSLDB,,
,CC(CCCn1c(=S)sc2ccccc21)N1CCN(C2CCCCC2)CC1,,0.99,SRSLDB,,
,FCCOc1ccc(N2CCN(CCCCc3cn(-c4ccc(F)cc4)c4ccccc34)CC2)cc1,,68.0,SRSLDB,,
CHEMBL1201203,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,,34.8,SRSLDB,,
CHEMBL1199377,CC(C(=O)OC1CC2CCC(C1)N2C)c1ccc(Cl)cc1,,329.0,SRSLDB,,
CHEMBL457722,COc1cccc(OC)c1[C@H]1CC[C@@H](N2CCN(c3ccccn3)CC2)CC1,,687.0,SRSLDB,,
CHEMBL513936,COc1cccc(OC)c1[C@H]1CC[C@H](N2CCN(c3ccccn3)CC2)CC1,,25.0,SRSLDB,,
CHEMBL50239,COc1cccc2c1CCCC2CCCCN1CCN(C2=NCCCC2)CC1,,46.5,SRSLDB,,
,C#CCN(CCCN1CCN(C2CCCCC2)CC1)c1ccc(C(=O)c2ccccc2)cc1,,77.0,SRSLDB,,
,c1ccc2c(c1)COC21CCN(CCCCn2c3ccccc3c3ccccc32)CC1,,3.24,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCNC(=O)Cc1ccc(C(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,,1202.0,SRSLDB,,
CHEMBL3259960,O=[N+]([O-])c1ccc(NCCCCCCCCCCOc2cccc3c2CCCC3CCCN2CCN(C3CCCCC3)CC2)c2nonc12,,31.2,SRSLDB,,
CHEMBL2205817,OC12C3C4CC5C6C4C1C6C(C53)N2CCc1cccnc1,,100.0,SRSLDB,,
,C#CCN(CCCN1CCN(C2CCCCC2)CC1)CC(=O)Nc1ccc(C(=O)c2ccccc2)cc1,,2.11,SRSLDB,,
CHEMBL479453,COc1ccc(CN2C3CCCC2CC(OC(=O)Nc2cc(C)ccc2OC)C3)cc1,,40.7,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCC1CCN(C(=O)c3cc4cc(I)ccc4o3)CC1)CC2,,12.4,SRSLDB,,
,C#CCN(CCCN1CCN(C2CCCCC2)CC1)Cc1ccc(C(=O)c2ccc([N+](=O)[O-])cc2)cc1,,3.78,SRSLDB,,
CHEMBL490214,CN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1cccc(Cl)c1,,25.6,SRSLDB,,
,COc1ccc2c(c1)CN(CCCCCNC(=O)c1cc3cc(I)ccc3o1)CC2,,31.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCNC(=O)CCCCCNC(=O)CCCC[C@H]1SC[C@H]2NC(=O)N[C@H]21,,1351.0,SRSLDB,,
,Cn1c(=O)n(CCCCN2CCN(c3ccc(F)cc3N=C=S)CC2)c2ccccc21,,12.6,SRSLDB,,
,O=c1oc2ccccc2n1CCCCN1CCN(c2ccc(F)cc2F)CC1,,1.96,SRSLDB,,
CHEMBL1831161,c1ccc(-c2cn(CCCCN3CCN(C4CCCCC4)CC3)c3ccccc23)cc1,,12.3,SRSLDB,,
CHEMBL2030629,c1ccc(CCN2C3CCC2CC3)nc1,,517.0,SRSLDB,,
,C#CCNCCCN1CCN(CCCNC(=O)c2ccc(C(=O)c3ccc([N+](=O)[O-])cc3)cc2)CC1,,60.14,SRSLDB,,
CHEMBL2432052,CN(CCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,,55.0,SRSLDB,,
CHEMBL2205825,COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,,27.3,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC1CCN(C(=O)c3cc4ccccc4o3)CC1)CC2,,44.0,SRSLDB,,
CHEMBL1822597,O=[N+]([O-])c1ccc(NCCCCCCOc2cccc3c2CCCC3CCCN2CCN(C3CCCCC3)CC2)c2nonc12,,10.8,SRSLDB,,
CHEMBL458802,Clc1ccccc1[C@H]1CC[C@@H](N2CCN(c3ccccn3)CC2)CC1,,150.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCNc1cc(-n3nc(C)c4c3CC(C)(C)CC4=O)ccc1C(N)=O)CC2,,142.0,SRSLDB,,
CHEMBL60542,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,(+)-Pentazocine,1540.0,CHEMBL,CHEMBL805747,CHEMBL1131008
,COc1cccc2c1CCCC2CCCN1CCN(c2cccc3ccccc23)CC1,,353.0,SRSLDB,,
,COc1ccc([N+](=O)[O-])cc1NC(=O)OC1CC2CCC(C1)N2Cc1ccccc1,,5.4,SRSLDB,,
CHEMBL2205823,COc1ccccc1CN1C2C3C4CC5C6C4C2C6C1(O)C53,,27.3,SRSLDB,,
CHEMBL1851996,COc1cc2c(cc1OC)CN(CCCNC(=O)C1CCCc3c(OC)cccc31)CC2,,21.1,SRSLDB,,
CHEMBL1682081,COc1cc2c(cc1OC)CCN(CCCCNC(=O)c1cc(Br)cc(OC)c1OC)CC2,,734.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccc(F)cc1,,30.0,SRSLDB,,
,CC(=O)c1ccc2c(c1)oc(=O)n2CCCCN1CCN(C2CCCCC2)CC1,,7.04,SRSLDB,,
CHEMBL1682083,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)cc(OC)c1OC)CCC2,,315.0,SRSLDB,,
CHEMBL457720,Clc1ccccc1[C@H]1CC[C@H](N2CCN(c3ccccn3)CC2)CC1,,29.1,SRSLDB,,
,O=c1oc2ccccc2n1CCCCN1CCN(c2ccccc2F)CC1,,2.79,SRSLDB,,
CHEMBL2332495,O[C@@]12[C@H]3[C@H]4[C@@H]5C[C@@H]6[C@H]4[C@H]3[C@@H]([C@@H]6[C@@H]51)N2Cc1cccc(Cl)c1,,30.0,SRSLDB,,
CHEMBL3099037,COc1ccc2[nH]cc(C(=O)CN3CCC(O)(c4ccc(Br)cc4)CC3)c2c1,,10.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC1CCN(C(=O)/C=C/c3ccccc3)CC1)CC2,,137.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC1CCN(C(=O)c3cc(Br)cc(OC)c3OC)CC1)CC2,,367.0,SRSLDB,,
,COC(=O)[C@]1(c2ccccc2)C[C@@H]1CNC12CC3CC(CC(C3)C1)C2,,39.4,SRSLDB,,
CHEMBL272854,S=c1oc2ccccc2n1CCCCN1CCN(C2CCCCC2)CC1,,0.77,SRSLDB,,
,CC(=O)c1ccc2c(c1)oc(=S)n2CCCCN1CCN(c2ccc(F)cc2)CC1,,1.88,SRSLDB,,
CHEMBL416817,CC(Sc1ccc(Br)cc1)C(=O)OC1CC2CCC(C1)N2C,,321.0,SRSLDB,,
,FCCn1cc(CCCCN2CCC3(CC2)OCc2ccccc23)c2ccccc21,,44.0,SRSLDB,,
CHEMBL1468874,Fc1ccc(N2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,,660.0,SRSLDB,,
,Cc1ccc([N+](=O)[O-])cc1NC(=O)OC1CC2CCC(C1)N2Cc1ccccc1,,3.1,SRSLDB,,
,FCCOc1cccc(N2CCN(CCCCc3cn(-c4ccc(F)cc4)c4ccccc34)CC2)c1,,48.4,SRSLDB,,
CHEMBL2432048,c1ccc(CCNC2C3C4CC5C6C4CC3C6C52)cc1,,9.3,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCCCCCNC(=O)CCCCCNC(=O)CCCC[C@H]1SC[C@H]2NC(=O)N[C@H]21,,733.0,SRSLDB,,
CHEMBL348313,O[C@@]12[C@H]3[C@H]4[C@@H]5C[C@@H]6[C@H]4[C@H]3[C@@H]([C@@H]6[C@@H]51)N2Cc1cccc(Br)c1,,40.0,SRSLDB,,
CHEMBL46193,CCC(Sc1ccccc1)C(=O)OC1CC2CCC(C1)N2C,,197.6,SRSLDB,,
CHEMBL1199313,CC(C(=O)OC1CC2CCC(C1)N2C)c1ccc(Cl)c(Cl)c1,,310.0,SRSLDB,,
CHEMBL608560,O[C@@]12[C@H]3[C@H]4[C@@H]5C[C@@H]6[C@H]4[C@H]3[C@@H]([C@@H]6[C@@H]51)N2Cc1cccc(F)c1,,31.0,SRSLDB,,
CHEMBL521350,COc1cccc([C@H]2CC[C@@H](N3CCN(c4ccccn4)CC3)CC2)c1,,36.1,SRSLDB,,
CHEMBL3099035,COc1ccc2[nH]cc(C(=O)CN3CCC(O)(c4ccccc4)CC3)c2c1,,21.0,SRSLDB,,
CHEMBL575262,COc1cccc2c1CCCC2CCCNCC(=O)NC1CCCCC1,,798.0,SRSLDB,,
CHEMBL2205828,COc1cc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc(OC)c1,,125.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccccc1F,,206.0,SRSLDB,,
CHEMBL2432047,c1cncc(CNC2C3C4CC5C6C4CC3C6C52)c1,,105.0,SRSLDB,,
CHEMBL2432044,CN(CCc1ccccc1)C1C2C3CC4C2C(=O)C2C4C3C21,,172.0,SRSLDB,,
,O=C(CCCc1ccccc1)O[C@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,(R)-(+)-MRJF4,52.7,SRSLDB,,10.3390/ijms22126359
CHEMBL1907964,C[C@H](Oc1ccc(F)cc1)C(=O)OC1CC2CCC(C1)N2C,,76.0,SRSLDB,,
CHEMBL3099051,O=C(CN1CCC(O)(c2ccccc2)CC1)c1c[nH]c2ccc(O)cc12,,658.0,SRSLDB,,
,O=C(c1ccc(F)cc1)C1CCN(C2Cc3cccc(O)c3CC2O)CC1,,1851.0,SRSLDB,,
CHEMBL1199836,CC(Sc1ccccc1)C(=O)OC1CC2CCC(C1)N2C,,317.0,SRSLDB,,
CHEMBL1200141,CC(COC1CC2CCC(C1)N2C)c1ccc(Br)cc1,,68.7,SRSLDB,,
,O=c1oc2cc([N+](=O)[O-])ccc2n1CCCCN1CCN(C2CCCCC2)CC1,,2.46,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCC(C1)N2Cc1ccccc1,,3.2,SRSLDB,,
CHEMBL2432054,CN(CCCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,,30.0,SRSLDB,,
CHEMBL272608,O=c1sc2ccccc2n1CCCCCCN1CCN(C2CCCCC2)CC1,,1.49,SRSLDB,,
CHEMBL479260,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccc(F)nc1,,571.5,SRSLDB,,
,CC(=O)c1ccc2c(c1)oc(=O)n2CCCCN1CC=C(c2ccc(F)cc2)CC1,,0.66,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCNCc1ccc(Br)cc1,,9.93,SRSLDB,,
,COc1cc(OC)c(NC(=O)OC2CC3CCC(C2)N3Cc2ccccc2)cc1Cl,,7.3,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC1CCN(C(=O)c3cc4ccccc4[nH]3)CC1)CC2,,88.0,SRSLDB,,
,O=C1CCc2cccnc2N1CCCN1CCN(C2CCCCC2)CC1,,16.1,SRSLDB,,
,CCc1ccc(C(C)C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccccc1,,5.9,SRSLDB,,
,C#CCN(CCCN1CCN(c2ccc(F)cc2)CC1)Cc1ccc(C(=O)c2ccc([N+](=O)[O-])cc2)cc1,,69.43,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC1CCN(C(=O)c3cccc4ccccc34)CC1)CC2,,115.0,SRSLDB,,
CHEMBL1927702,O=C1c2ccccc2C(=O)N1CCCCN1CCc2ccc([N+](=O)[O-])cc2C1,,21.26,SRSLDB,,
,COc1ccc([N+](=O)[O-])cc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccccc1,,16.7,SRSLDB,,
CHEMBL1831164,Fc1ccc(-c2cn(CCCCN3CCN(C4CCCCC4)CC3)c3ccccc23)cc1,,22.55,SRSLDB,,
,CC(=O)c1ccc2c(c1)OCC(=O)N2CCCCN1CCN(c2ccc(F)cc2)CC1,,6.34,SRSLDB,,
,COc1cc([N+](=O)[O-])ccc1NC(=O)OC1CC2CCC(C1)N2Cc1ccccc1,,2.0,SRSLDB,,
,CC(=O)c1ccc2oc(=O)n(CCCCN3CCN(C4CCCCC4)CC3)c2c1,,10.41,SRSLDB,,
,O=C(CCCc1ccccc1)O[C@@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,(S)-(-)-MRJF4,118.0,SRSLDB,,10.3390/ijms22126359
CHEMBL456437,c1ccc([C@H]2CC[C@H](N3CCN(c4ccccn4)CC3)CC2)cc1,,26.9,SRSLDB,,
,COc1cc([N+](=O)[O-])ccc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccccc1,,5.5,SRSLDB,,
,O=C(CN(CCCCI)CCCN1CCN(C2CCCCC2)CC1)Nc1ccc(C(=O)c2ccccc2)cc1,,44.71,SRSLDB,,
CHEMBL2432046,COc1ccc(CNC2C3C4CC5C6C4CC3C6C52)cc1OC,,25.0,SRSLDB,,
,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)[C@@H]1CCc2c1ccc(OC)c2OC,,35.2,SRSLDB,,
CHEMBL480046,COc1ccc(CCN2C3CCCC2CC(OC(=O)Nc2cc(C)ccc2OC)C3)cc1,,125.8,SRSLDB,,
,COc1c(-c2ccc(CN3Cc4ccccc4C3)[nH]2)cc(Br)c2ccccc12,,87.0,SRSLDB,,
CHEMBL2030628,Fc1cccc(CCN2C3CCC2CC3)c1,,29.5,SRSLDB,,
CHEMBL1831167,c1ccc2c(c1)c(-c1ccoc1)cn2CCCCN1CCN(C2CCCCC2)CC1,,10.07,SRSLDB,,
CHEMBL2432062,CN(Cc1ccc2c(c1)OCO2)C1C2C3CC4C5C3CC2C5C41,,62.0,SRSLDB,,
,CC(=O)C1(c2ccccc2)CCN([C@@H]2C[C@@H](OCc3ccc(F)cc3)CC[C@H]2O)CC1,,18.8,SRSLDB,,
,Cn1c(=O)n(CCCCN2CCN(c3ccc(F)cc3)CC2)c2cc([N+](=O)[O-])ccc21,,4.72,SRSLDB,,
CHEMBL584767,COc1cccc2c1CCCC2CCCCCN1CCC(C2CCCCC2)CC1,,72.3,SRSLDB,,
CHEMBL3099053,O=C(CN1CCC(O)(c2ccc(Br)cc2)CC1)c1c[nH]c2ccc(O)cc12,,57.0,SRSLDB,,
,Cn1c(=O)n(CCCCN2CCN(c3ccc(F)cc3)CC2)c2cc(N=C=S)ccc21,,30.1,SRSLDB,,
CHEMBL261716,O[C@@H]1Cc2ccccc2C[C@H]1N1CCC(c2cccc(I)c2)CC1,,46.7,SRSLDB,,
,CN(CCCn1c(=O)oc2cc3c(cc21)C(c1ccc(Cl)cc1)CC3=O)Cc1ccccc1,,50.0,SRSLDB,,
CHEMBL2332503,O[C@@]12[C@H]3[C@H]4[C@@H]5C[C@@H]6[C@H]4[C@H]3[C@@H]([C@@H]6[C@@H]51)N2Cc1cccc(I)c1,,54.0,SRSLDB,,
CHEMBL2205833,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1cccnc1,,3234.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC(=O)NCc1cn(-c3ccc(F)cc3)c3ccccc13)CC2,,1623.0,SRSLDB,,
CHEMBL2205831,OC12C3C4CC5C6C4C1C6C(C53)N2CC1CCCCC1,,2.2,SRSLDB,,
CHEMBL485929,COc1ccc([C@H]2CC[C@@H](N3CCN(c4ccccn4)CC3)CC2)cc1,,63.8,SRSLDB,,
CHEMBL480625,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccncc1,,521.6,SRSLDB,,
,c1cnc2c(c1)CCCN2CCCCN1CCN(C2CCCCC2)CC1,,1.64,SRSLDB,,
,CCCc1ccc2c(c1)sc(=O)n2CCN1CCN(C2CCCCC2)CC1,,4.85,SRSLDB,,
CHEMBL1197469,COc1cccc2c1CCCC2CCC[N+]1(C)CC[N+](C)(C2CCCCC2)CC1,,1710.0,SRSLDB,,
CHEMBL2205834,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccncc1,,514.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC(=O)N[C@H]1CCCc3c(OC)cccc31)CC2,,1761.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCNC(=O)c1ccc(Br)cc1,,719.0,SRSLDB,,
,O[C@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccccc1,39,60.0,NewLiterature,,10.1021/acs.jmedchem.0c02265
CHEMBL1927697,COc1cccc(C(=O)NCCCCN2CCc3ccc([N+](=O)[O-])cc3C2)c1O,,4000.0,SRSLDB,,
CHEMBL356639,CN1CC[C@]2(c3cccc(O)c3)CC(=O)/C(=C/c3cccc(I)c3)[C@H]1C2,,24.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC(=O)NC1CCCc3c(OC)cccc31)CC2,,1800.0,SRSLDB,,
,CC(CCCn1c(=O)sc2ccccc21)N1CCN(C2CCCCC2)CC1,,3.15,SRSLDB,,
CHEMBL2432050,Fc1cccc(CCCNC2C3C4CC5C6C4CC3C6C52)c1,,9.0,SRSLDB,,
,CC(=O)Nc1ccc2c(c1)oc(=O)n2CCCCN1CCN(C2CCCCC2)CC1,,77.37,SRSLDB,,
,O[C@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccc(-c2ccccc2)cc1,43,334.0,NewLiterature,,10.1021/acs.jmedchem.0c02265
CHEMBL1199311,CC(C(=O)OC1CC2CCC(C1)N2C)c1ccc(Br)cc1,,614.0,SRSLDB,,
,Fc1ccc(N2CCN(Cc3cn(CN4CCN(c5ccc(F)cc5)CC4)c4ccccc34)CC2)cc1,,1000.0,SRSLDB,,
CHEMBL46349,CC(Oc1ccc(Br)cc1)C(=O)OC1CC2CCC(C1)N2C,,373.3,SRSLDB,,
,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)[C@H]1CCc2c1ccc(OC)c2OC,,19.0,SRSLDB,,
CHEMBL1199835,CC(Oc1ccc(Cl)c(Cl)c1)C(=O)OC1CC2CCC(C1)N2C,,320.0,SRSLDB,,
CHEMBL2432040,CN(Cc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,,217.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC(=O)N[C@@H]1CCCc3c(OC)cccc31)CC2,,1946.0,SRSLDB,,
,O=C(CCCC[C@@H]1SCC2NC(=O)NC21)NCCCN(CCCN1CCN(C2CCCCC2)CC1)CC(=O)Nc1ccc(C(=O)c2ccccc2)cc1,,86.54,SRSLDB,,
,COc1cc(Cl)ccc1NC(=O)OC1CC2CCC(C1)N2Cc1ccccc1,,10.1,SRSLDB,,
CHEMBL300408,c1ccc2c(c1)CCCC2CCCN1CCN(C2=NCCCC2)CC1,,43.8,SRSLDB,,
,Cc1ccc(CN(C)CCCc2cn(-c3ccc(F)cc3)c3ccccc23)c(C)c1,,46.9,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCNC(=O)c1ccc(F)cc1,,497.0,SRSLDB,,
CHEMBL2432049,c1ccc(CCNC2C3C4CC5C6C4CC3C6C52)nc1,,8.6,SRSLDB,,
CHEMBL46194,CC(Oc1ccc(Cl)cc1)C(=O)OC1CC2CCC(C1)N2C,,400.2,SRSLDB,,
,Fc1ccc(C2CCN(CCCCn3c4ccccc4c4ccccc43)CC2)cc1,,11.7,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC1CCN(C(=O)c3c[nH]c4ccc(Br)cc34)CC1)CC2,,160.0,SRSLDB,,
CHEMBL1822598,O=[N+]([O-])c1ccc(NCCOCCOc2cccc3c2CCCC3CCCN2CCN(C3CCCCC3)CC2)c2nonc12,,39.3,SRSLDB,,
,O=c1oc2ccccc2n1CCCCN1CCN(c2ccccn2)CC1,,128.1,SRSLDB,,
,COc1cc(Br)cc(-c2ncc(CN3CCC(Cc4ccccc4)CC3)[nH]2)c1OC,,412.0,SRSLDB,,
,FCCOCCOc1ccc(N2CCN(CCCCc3cn(-c4ccc(F)cc4)c4ccccc34)CC2)cc1,,458.0,SRSLDB,,
,COc1cccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c1,,227.0,SRSLDB,,
,OCC1(c2ccccc2)CC1CNC12CC3CC(CC(C3)C1)C2,,2.22,SRSLDB,,
CHEMBL2205820,OC12C3C4CC5C6C4C1C6C(C53)N2CCCc1cccc(F)c1,,6.3,SRSLDB,,
,O=c1n(CCCCN2CCN(C3CCCCC3)CC2)c2ccccc2n1-c1ccc(F)cc1,,2.12,SRSLDB,,
,Cc1cccc(NC(=O)OC2CC3CCCC(C2)N3Cc2ccccc2)c1C,,4.9,SRSLDB,,
,O[C@H]1C[C@@H]2CN(CC3CCCCC3)[C@H]1CN2Cc1ccccc1,ent-38,197.0,NewLiterature,,10.1021/acs.jmedchem.0c02265
CHEMBL1831158,CC(=O)c1ccc2c(ccn2CCCCN2CCN(C3CCCCC3)CC2)c1,,2.31,SRSLDB,,
CHEMBL47325,CCC(COC1CC2CCC(C1)N2C)Oc1ccc(Cl)cc1,,98.5,SRSLDB,,
CHEMBL2432042,COc1ccc(CN(C)[C@H]2C3C4CC5C3C(=O)C3C5C4C32)cc1OC,,471.0,SRSLDB,,
,COC(=O)C1(c2ccccc2)CC1CNC(C)C12CC3CC(CC(C3)C1)C2,,45.2,SRSLDB,,
CHEMBL60213,COc1cc2c(cc1OC)CN(Cc1ccc(-c3cc(Br)cc(OC)c3OC)[nH]1)CC2,,460.0,SRSLDB,,
,O=C(Nc1ccc(Br)cc1)OC1CC2CCC(C1)N2Cc1ccccc1,,2.9,SRSLDB,,
CHEMBL218977,O=C1c2ccccc2C(=O)N1CCCN1CCN(c2ccc(F)cc2)CC1,,741.67,SRSLDB,,
,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)C1CCc2c1ccc(OC)c2OC,,27.6,SRSLDB,,
CHEMBL1852271,COc1cccc2c1CCCC2C(=O)NCCCN1CCN(C2CCCCC2)CC1,,16.5,SRSLDB,,
,CC(=O)c1ccc2c(c1)oc(=O)n2CC1CCCC(N2CCN(c3ccc(F)cc3)CC2)C1,,5.99,SRSLDB,,
CHEMBL2030627,c1ccc(CCN2C3CCC2CC3)cc1,,131.0,SRSLDB,,
CHEMBL1199536,CC(C)C(Sc1ccc(Cl)cc1)C(=O)OC1CC2CCC(C1)N2C,,332.0,SRSLDB,,
CHEMBL271975,O=c1sc2ccccc2n1CCN1CCN(C2CCCCC2)CC1,,2.25,SRSLDB,,
,CCc1ccc(NC(=O)OC2CC3CCC(C2)N3Cc2ccccc2)cc1,,12.1,SRSLDB,,
,CC(=O)c1ccc2c(c1)oc(=O)n2CCCCN1CCCN(c2ccc(F)cc2)CC1,,50.6,SRSLDB,,
CHEMBL406081,O=c1sc2ccccc2n1CCCCCN1CCN(C2CCCCC2)CC1,,2.44,SRSLDB,,
CHEMBL1962452,CC1(C)CCCN(Cc2cc3ccccc3o2)C1,,1810.0,SRSLDB,,
CHEMBL3233536,CCCCN1CCN(Cc2ccc(-c3ccccc3)cc2)[C@@H](CCO)C1,,230.0,SRSLDB,,
,O[C@H]1C[C@@H]2CN(CC3CCCCC3)[C@H]1CN2Cc1ccc(-c2ccccc2)cc1,ent-42,202.0,NewLiterature,,10.1021/acs.jmedchem.0c02265
,COc1cc2c(cc1OC)C(C)N(Cc1ccc(-c3cc(Br)cc(OC)c3OC)[nH]1)CC2,,500.0,SRSLDB,,
,Cc1ccc(N2CCN(CCCCn3c(=O)oc4ccccc43)CC2)cc1,,107.02,SRSLDB,,
CHEMBL129159,O[C@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,"(R)-(+)-3a,(R)-(+)-HP-II",31.0,CHEMBL,CHEMBL846100,CHEMBL1126960
,O=C(Nc1ccc(Cl)c(Cl)c1)OC1CC2CCC(C1)N2Cc1ccccc1,,28.3,SRSLDB,,
,COc1ccc2c(c1OC)CCC2NCCCCc1cn(-c2ccc(F)cc2)c2ccccc12,,115.0,SRSLDB,,
,CCCc1ccc2c(c1)oc(=O)n2CCN1CCN(C2CCCCC2)CC1,,4.02,SRSLDB,,
CHEMBL273084,O=c1sc2ccccc2n1CCCN1CCN(C2CCCCC2)CC1,,3.05,SRSLDB,,
,CC(=O)Nc1ccc2c(c1)oc(=O)n2CCCCN1CCN(c2ccc(F)cc2)CC1,,48.13,SRSLDB,,
CHEMBL1672041,COc1cccc2c(NC(=O)CN3CCN(C4CCCCC4)CC3)cccc12,,23.2,SRSLDB,,
,CCC(=O)c1ccc2c(c1)sc(=O)n2CCN1CCN(C2CCCCC2)CC1,,3.73,SRSLDB,,
CHEMBL2432041,CN(Cc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,,168.0,SRSLDB,,
CHEMBL406082,O=c1oc2ccccc2n1CCCCCN1CCN(C2CCCCC2)CC1,,5.89,SRSLDB,,
CHEMBL1196890,CC1(C)CCCN(CCCc2cccc3ccc(O)cc23)C1,,412.0,SRSLDB,,
CHEMBL1831168,Fc1ccc(N2CCN(CCCCn3cc(-c4ccoc4)c4ccccc43)CC2)cc1,,157.0,SRSLDB,,
,O=C(Nc1cccc2c1C[C@@H](N1CCC(c3ccccc3)CC1)[C@H](O)C2)c1ccc(F)cc1,,3623.0,SRSLDB,,
CHEMBL129654,CC1(C)CCCN(CCC2CCCc3ccccc32)C1,,41.1,SRSLDB,,
,O=c1oc2cc(Br)ccc2n1CCCCN1CCN(C2CCCCC2)CC1,,4.47,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC1CCN(C(=O)c3ccc(Br)c(C)c3)CC1)CC2,,44.0,SRSLDB,,
,O[C@@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccccc1,38,36.0,NewLiterature,,10.1021/acs.jmedchem.0c02265
CHEMBL1830149,c1ccc2c(c1)ccn2CCCCN1CCN(C2CCCCC2)CC1,,1.9,SRSLDB,,
CHEMBL2432061,COc1cc(CN(C)C2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,,714.0,SRSLDB,,
CHEMBL2205829,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccc2c(c1)OCO2,,259.0,SRSLDB,,
,O=C(CCCCN1CCC(CO)CC1)c1ccc(F)cc1,,90.5999999999999,SRSLDB,,
,O[C@@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccc(-c2ccccc2)cc1,42,20.0,NewLiterature,,10.1021/acs.jmedchem.0c02265
